expiry_date;reference_id;control_timestamp;allee
2022-03-18;3347431105896;2021-05-15 09:38:47.911+00;R14 BIO APERITIF
2022-04-08;3347431105995;2021-05-15 09:40:28.548+00;R14 BIO APERITIF
2021-12-01;3760092218307;2021-05-15 09:56:17.624+00;R14 BIO APERITIF
2022-07-05;3329480018631;2021-05-15 09:59:02.72+00;R14 BIO APERITIF
2021-10-31;3587221125271;2021-10-04 11:31:57.565+00;37.2 Patisserie & viennoiserie
2022-02-15;3382564659618;2021-05-15 10:07:07.184+00;R14 BIO APERITIF
2023-04-25;3382564559611;2021-05-15 10:08:09.4+00;R14 BIO APERITIF
2022-02-14;3382564649619;2021-05-15 10:09:33.317+00;R14 BIO APERITIF
2022-08-27;3382564219614;2021-05-15 10:10:16.177+00;R14 BIO APERITIF
2022-02-01;3382564319611;2021-05-15 10:12:05.668+00;R14 BIO APERITIF
2022-07-17;3382564549612;2021-05-15 10:14:16.643+00;R14 BIO APERITIF
2024-04-28;3382564229613;2021-05-15 10:15:50.261+00;R14 BIO APERITIF
2022-10-11;3375160834060;2021-05-15 10:17:08.8+00;R14 BIO APERITIF
2022-08-07;3700019520878;2021-06-24 10:54:17.137+00;R14 BIO APERITIF
2022-04-24;3271514167054;2021-07-17 08:26:13.296+00;R14 BIO APERITIF
2021-12-24;3229820791630;2021-07-12 06:36:42.977+00;R14 BIO APERITIF
2021-12-03;3368390000985;2021-09-13 10:22:45.039+00;37.2 Patisserie & viennoiserie
2021-10-31;3178530408515;2021-09-15 10:53:39.914+00;37.2 Patisserie & viennoiserie
2022-03-31;3560070798742;2021-08-24 04:38:23.917+00;R14 BIO APERITIF
2022-01-07;3560071231774;2021-10-13 11:16:30.645+00;R14 BIO APERITIF
2022-03-17;3760273430139;2021-09-18 09:52:05.567+00;R14 BIO APERITIF
2021-11-15;3770001023632;2021-08-25 10:23:41.874+00;R14 BIO APERITIF
2021-11-06;3270190190349;2021-10-05 10:53:27.991+00;37.2 Patisserie & viennoiserie
2021-11-20;3178530405736;2021-10-05 10:54:06.171+00;37.2 Patisserie & viennoiserie
2021-11-01;3228857001347;2021-10-05 10:54:36.124+00;37.2 Patisserie & viennoiserie
2021-11-19;3560071230371;2021-09-09 09:03:05.343+00;R14 BIO APERITIF
2022-03-01;3560070939244;2021-10-23 11:25:02.928+00;R14 BIO APERITIF
2021-11-06;3760091721044;2021-10-23 11:26:45.046+00;R14 BIO APERITIF
2022-03-04;3560071230364;2021-10-23 11:29:16.956+00;R14 BIO APERITIF
2021-11-10;3284230001991;2021-10-26 12:51:19.282+00;37.2 Patisserie & viennoiserie
2021-11-04;3245412496509;2021-10-26 12:51:35.324+00;37.2 Patisserie & viennoiserie
2022-02-12;3760273430429;2021-10-01 10:05:59.272+00;R14 BIO APERITIF
2021-11-13;3587220001835;2021-10-26 12:51:54.12+00;37.2 Patisserie & viennoiserie
2021-11-28;3228857001231;2021-10-26 12:52:09.018+00;37.2 Patisserie & viennoiserie
2022-03-12;3560071150433;2021-10-01 10:06:52.478+00;R14 BIO APERITIF
2022-02-15;3560071150525;2021-10-01 10:09:38.287+00;R14 BIO APERITIF
2021-11-04;3256540001824;2021-10-16 15:30:55.5+00;37.2 Patisserie & viennoiserie
2021-09-04;3560071402815;2021-10-16 15:31:00.445+00;37.2 Patisserie & viennoiserie
2021-10-31;3560070729975;2021-10-16 15:32:04.994+00;37.2 Patisserie & viennoiserie
2021-11-05;3560070798414;2021-10-16 15:32:26.717+00;37.2 Patisserie & viennoiserie
2021-10-21;3284230004015;2021-10-16 15:32:57.317+00;37.2 Patisserie & viennoiserie
2021-11-01;3560071266806;2021-10-16 15:33:17.733+00;37.2 Patisserie & viennoiserie
2022-02-19;3760273430269;2021-08-30 05:27:18.628+00;R14 BIO APERITIF
1970-01-03;3513851560830;2021-08-31 06:37:36.256+00;R14 BIO APERITIF
2024-01-31;3483190000772;2021-08-16 07:17:42.163+00;R14 BIO APERITIF
2022-05-14;3347430009126;2021-08-17 11:12:17.976+00;R14 BIO APERITIF
2021-11-30;3560070562626;2021-10-06 10:31:46.508+00;37.2 Patisserie & viennoiserie
2022-01-12;3560070379736;2021-10-04 03:11:52.14+00;R14 BIO APERITIF
2021-10-31;3560071171001;2021-10-18 11:40:36.632+00;37.2 Patisserie & viennoiserie
2021-10-31;3560070954391;2021-10-18 11:40:49.981+00;37.2 Patisserie & viennoiserie
2021-10-31;3560070748570;2021-10-18 11:41:05.248+00;37.2 Patisserie & viennoiserie
2021-10-31;3560070348596;2021-10-18 11:41:19.549+00;37.2 Patisserie & viennoiserie
2021-10-31;3245390068675;2021-10-18 11:41:37.014+00;37.2 Patisserie & viennoiserie
2021-10-31;3560071261726;2021-10-18 11:41:50.027+00;37.2 Patisserie & viennoiserie
2021-10-31;3228857000869;2021-10-18 11:42:03.287+00;37.2 Patisserie & viennoiserie
2021-10-31;3560070449675;2021-10-18 11:42:16.099+00;37.2 Patisserie & viennoiserie
2022-02-15;3245413458513;2021-10-15 13:16:58.258+00;R14 BIO APERITIF
2022-01-01;3178530410143;2021-09-28 15:25:58.932+00;37.2 Patisserie & viennoiserie
2022-10-01;3760273430443;2021-09-11 09:02:12.98+00;R14 BIO APERITIF
2022-09-11;3760273430146;2021-09-11 09:05:48.163+00;R14 BIO APERITIF
2022-01-22;3560070762828;2021-09-25 04:08:36.366+00;R14 BIO APERITIF
2021-11-20;3245412457128;2021-10-19 17:09:54.464+00;37.2 Patisserie & viennoiserie
2021-11-03;3245413852717;2021-10-19 17:10:12.729+00;37.2 Patisserie & viennoiserie
2021-11-13;3587220551507;2021-10-19 17:10:31.798+00;37.2 Patisserie & viennoiserie
2021-10-23;3228857001323;2021-10-19 17:10:48.567+00;37.2 Patisserie & viennoiserie
2021-11-30;3560070967810;2021-10-16 10:40:39.599+00;R14 BIO APERITIF
2021-11-06;3256540002111;2021-10-19 17:11:03.645+00;37.2 Patisserie & viennoiserie
2021-11-06;3256540002104;2021-10-19 17:11:24.221+00;37.2 Patisserie & viennoiserie
2021-10-23;3322680009980;2021-10-19 17:11:30.879+00;37.2 Patisserie & viennoiserie
2021-12-24;3560071150617;2021-10-16 10:41:22.101+00;R14 BIO APERITIF
2021-12-01;3560070420148;2021-10-16 10:42:55.461+00;R14 BIO APERITIF
2022-01-01;3259426038600;2021-10-08 10:37:42.764+00;37.2 Patisserie & viennoiserie
2021-11-03;3587220002252;2021-10-08 10:40:16.112+00;37.2 Patisserie & viennoiserie
2022-04-18;3175681245327;2021-10-05 14:31:01.106+00;R14 BIO APERITIF
2022-04-01;3560070420179;2021-10-16 10:45:43.327+00;R14 BIO APERITIF
2022-02-17;3229820798936;2021-10-07 03:12:28.038+00;R14 BIO APERITIF
2022-02-18;3229820798929;2021-10-07 03:13:18.611+00;R14 BIO APERITIF
2021-11-03;3560070711994;2021-10-09 11:39:48.953+00;37.2 Patisserie & viennoiserie
2021-11-04;3284230004336;2021-10-09 11:40:03.876+00;37.2 Patisserie & viennoiserie
2021-12-18;3760278860399;2021-10-07 03:13:40.595+00;R14 BIO APERITIF
2021-11-11;3322680010764;2021-10-09 11:41:21.621+00;37.2 Patisserie & viennoiserie
2021-11-05;3587220002269;2021-10-09 11:41:45.4+00;37.2 Patisserie & viennoiserie
2021-11-03;3256540035492;2021-10-09 11:43:27.282+00;37.2 Patisserie & viennoiserie
2022-04-08;3229820791623;2021-10-18 08:34:14.025+00;R14 BIO APERITIF
2021-11-11;3175681248984;2021-10-27 08:58:20.468+00;R14 BIO APERITIF
1970-01-03;3175681248977;2021-10-27 08:58:28.428+00;R14 BIO APERITIF
2022-02-21;3175681245334;2021-10-19 10:35:56.986+00;R14 BIO APERITIF
2021-12-22;3560071150556;2021-10-12 13:22:16.878+00;R14 BIO APERITIF
2021-12-01;3456300010503;2021-05-17 08:46:23.727+00;R14 BIO PLAT CUISINE
2022-01-29;3245414174238;2021-10-12 11:09:51.297+00;37.2 Patisserie & viennoiserie
2021-11-03;3256540035485;2021-10-12 11:10:38.992+00;37.2 Patisserie & viennoiserie
2021-11-05;3560071259686;2021-10-20 14:11:12.101+00;37.2 Patisserie & viennoiserie
2021-11-06;3284230002288;2021-10-20 14:11:27.788+00;37.2 Patisserie & viennoiserie
2021-11-09;3256540000339;2021-10-20 14:11:54.935+00;37.2 Patisserie & viennoiserie
1970-01-02;3560070791064;2021-10-20 14:12:53.888+00;37.2 Patisserie & viennoiserie
2021-11-10;3760049798210;2021-10-20 14:13:09.909+00;37.2 Patisserie & viennoiserie
2021-10-31;3560070924837;2021-10-20 14:13:31.383+00;37.2 Patisserie & viennoiserie
2021-12-02;3228857001156;2021-10-20 14:13:57.671+00;37.2 Patisserie & viennoiserie
2021-12-01;3560070575886;2021-05-15 12:04:21.469+00;R14 BIO PLAT CUISINE
2022-02-08;3560070358274;2021-05-15 12:07:30.057+00;R14 BIO PLAT CUISINE
2022-02-02;3245411217969;2021-05-15 12:08:45.423+00;R14 BIO PLAT CUISINE
2022-06-30;3560070749089;2021-05-15 12:09:54.8+00;R14 BIO PLAT CUISINE
2022-03-12;3175681242531;2021-05-15 12:11:15.546+00;R14 BIO PLAT CUISINE
2021-10-31;3760049795059;2021-10-21 11:31:13.544+00;37.2 Patisserie & viennoiserie
2021-11-07;3256540035119;2021-10-21 11:31:56.797+00;37.2 Patisserie & viennoiserie
2021-10-31;3560070343393;2021-10-21 11:32:39.325+00;37.2 Patisserie & viennoiserie
2021-11-05;3228857001132;2021-10-21 11:33:04.797+00;37.2 Patisserie & viennoiserie
2022-06-28;3175681028210;2021-05-17 08:49:32.27+00;R14 BIO PLAT CUISINE
2021-12-24;3178530408447;2021-10-21 11:33:34.064+00;37.2 Patisserie & viennoiserie
2021-11-07;3245413554697;2021-10-21 11:34:00.691+00;37.2 Patisserie & viennoiserie
2022-02-28;3175681152137;2021-05-17 08:51:45.948+00;R14 BIO PLAT CUISINE
2021-11-10;3560070383542;2021-10-22 10:48:21.676+00;37.2 Patisserie & viennoiserie
2021-11-05;3284230006279;2021-10-22 10:49:20.794+00;37.2 Patisserie & viennoiserie
2022-01-01;3456300014334;2021-05-17 08:52:33.084+00;R14 BIO PLAT CUISINE
2022-02-17;3175681216273;2021-05-15 12:13:38.772+00;R14 BIO PLAT CUISINE
2022-02-03;3560070482788;2021-05-17 07:17:44.718+00;R14 BIO PLAT CUISINE
2021-11-30;3560070482818;2021-05-17 07:19:24.662+00;R14 BIO PLAT CUISINE
2021-12-01;3175681262294;2021-05-17 07:39:20.143+00;R14 BIO PLAT CUISINE
2022-02-19;3175681262270;2021-05-17 07:41:26.352+00;R14 BIO PLAT CUISINE
2022-01-18;3229820796642;2021-05-17 07:42:16.15+00;R14 BIO PLAT CUISINE
2022-03-04;3259011799893;2021-05-17 07:43:39.7+00;R14 BIO PLAT CUISINE
2022-02-12;3259011799909;2021-05-17 07:44:15.404+00;R14 BIO PLAT CUISINE
2022-02-04;3175681216303;2021-05-17 07:45:33.804+00;R14 BIO PLAT CUISINE
2022-01-20;3175681028111;2021-05-17 07:48:25.865+00;R14 BIO PLAT CUISINE
2021-11-13;3175681225084;2021-05-17 07:54:57.757+00;R14 BIO PLAT CUISINE
2022-01-07;3175681225114;2021-05-17 08:20:01.77+00;R14 BIO PLAT CUISINE
2022-03-11;3175681225091;2021-05-17 08:22:10.844+00;R14 BIO PLAT CUISINE
2022-01-04;3175681235052;2021-05-17 08:26:28.563+00;R14 BIO PLAT CUISINE
2022-01-01;3760020508562;2021-05-17 08:34:15.344+00;R14 BIO PLAT CUISINE
2022-04-28;3175681061491;2021-05-17 08:35:57.351+00;R14 BIO PLAT CUISINE
2022-04-28;3175681210981;2021-05-17 08:36:58.167+00;R14 BIO PLAT CUISINE
2022-03-28;3175681211018;2021-05-17 08:37:52.904+00;R14 BIO PLAT CUISINE
2022-07-28;3175681225060;2021-05-17 08:44:45.064+00;R14 BIO PLAT CUISINE
2022-03-28;3175681072763;2021-05-17 08:45:37.717+00;R14 BIO PLAT CUISINE
2022-03-01;3456300014525;2021-05-17 10:36:09.923+00;R14 BIO PLAT CUISINE
2022-03-01;3456300014495;2021-05-17 10:37:12.579+00;R14 BIO PLAT CUISINE
2022-03-01;3456300011814;2021-05-17 10:38:03.594+00;R14 BIO PLAT CUISINE
2021-12-16;3700214618523;2021-05-17 10:40:52.343+00;R14 BIO PLAT CUISINE
2022-02-02;3700214610114;2021-05-17 10:42:38.739+00;R14 BIO PLAT CUISINE
2023-06-04;3700214616819;2021-05-17 10:44:40.544+00;R14 BIO PLAT CUISINE
2022-05-31;3760091727848;2021-05-17 10:50:00.317+00;R14 BIO PLAT CUISINE
2021-12-31;3760091728821;2021-05-17 10:52:25.963+00;R14 BIO PLAT CUISINE
2022-11-30;3760091720436;2021-05-17 10:52:54.767+00;R14 BIO PLAT CUISINE
2021-11-19;3700214618530;2021-05-17 10:55:09.75+00;R14 BIO PLAT CUISINE
2022-06-01;3560071157876;2021-05-17 11:04:22.955+00;R14 BIO PLAT CUISINE
2022-04-01;3560071157869;2021-05-17 11:05:41.59+00;R14 BIO PLAT CUISINE
2022-03-01;3560070526246;2021-05-17 11:06:31.132+00;R14 BIO PLAT CUISINE
2022-01-01;3560070829125;2021-05-17 11:06:57.635+00;R14 BIO PLAT CUISINE
2023-09-08;3270190128403;2021-05-17 11:07:26.041+00;R14 BIO PLAT CUISINE
2022-11-07;3560071052133;2021-05-17 11:08:38.259+00;R14 BIO PLAT CUISINE
2023-04-26;3560070825875;2021-05-17 11:08:57.342+00;R14 BIO PLAT CUISINE
2022-04-22;3229820787343;2021-05-15 12:59:54.31+00;R14 BIO PLAT CUISINE
2021-12-01;3760020509040;2021-05-15 13:00:37.47+00;R14 BIO PLAT CUISINE
2021-11-13;3560070575947;2021-05-17 07:15:29.181+00;R14 BIO PLAT CUISINE
2021-12-07;3560070938223;2021-05-17 07:16:05.541+00;R14 BIO PLAT CUISINE
2022-01-01;3456300011821;2021-05-17 11:10:26.494+00;R14 BIO PLAT CUISINE
2021-12-01;3456300011845;2021-05-17 11:15:20.817+00;R14 BIO PLAT CUISINE
2022-06-22;8053800000109;2021-05-17 11:16:21.353+00;R14 BIO PLAT CUISINE
2022-10-01;3273120027500;2021-05-17 11:18:04.906+00;R14 BIO PLAT CUISINE
2022-09-17;3273120029955;2021-05-17 11:19:30.24+00;R14 BIO PLAT CUISINE
2022-12-18;3760091726520;2021-05-17 11:28:04.636+00;R14 BIO PLAT CUISINE
2022-09-24;3760091726537;2021-05-17 11:28:53.577+00;R14 BIO PLAT CUISINE
2022-01-08;3770013019470;2021-05-17 11:36:45.07+00;R14 BIO PLAT CUISINE
2022-03-04;3770013019319;2021-05-17 11:37:34.399+00;R14 BIO PLAT CUISINE
2022-03-19;3175681132467;2021-05-15 12:16:01.343+00;R14 BIO PLAT CUISINE
2022-03-08;3175681028098;2021-05-15 12:17:10.112+00;R14 BIO PLAT CUISINE
2021-12-02;3175681242524;2021-05-15 12:20:42.178+00;R14 BIO PLAT CUISINE
2022-01-19;3251490432759;2021-05-15 12:29:38.279+00;R14 BIO PLAT CUISINE
2022-03-19;3259011046300;2021-05-15 12:32:00.063+00;R14 BIO PLAT CUISINE
2022-01-20;3251490432650;2021-05-15 12:34:51.313+00;R14 BIO PLAT CUISINE
2022-05-01;3560071117177;2021-05-15 12:36:13.165+00;R14 BIO PLAT CUISINE
2022-05-01;3560071117207;2021-05-15 12:37:36.68+00;R14 BIO PLAT CUISINE
2022-05-01;3560071117146;2021-05-15 12:38:49.417+00;R14 BIO PLAT CUISINE
2022-05-01;3560071117238;2021-05-15 12:39:21.474+00;R14 BIO PLAT CUISINE
2022-02-01;3456300014327;2021-05-15 12:42:04.912+00;R14 BIO PLAT CUISINE
2022-04-13;3229820793894;2021-05-15 12:43:43.574+00;R14 BIO PLAT CUISINE
2021-12-02;3229820795539;2021-05-15 12:45:08.72+00;R14 BIO PLAT CUISINE
2022-04-07;3229820181899;2021-05-15 12:45:58.958+00;R14 BIO PLAT CUISINE
2022-06-28;3229820791760;2021-05-15 12:46:58.441+00;R14 BIO PLAT CUISINE
2022-01-01;3456300010534;2021-05-15 12:48:30.76+00;R14 BIO PLAT CUISINE
2021-12-01;3456300012934;2021-05-15 12:49:52.136+00;R14 BIO PLAT CUISINE
2022-03-17;3229820787329;2021-05-15 12:51:34.568+00;R14 BIO PLAT CUISINE
2022-03-30;3229820794457;2021-05-15 12:54:07.176+00;R14 BIO PLAT CUISINE
2021-12-01;3760020509026;2021-05-15 12:55:13.111+00;R14 BIO PLAT CUISINE
2022-01-01;3478820013192;2021-05-15 12:57:11.775+00;R14 BIO PLAT CUISINE
2022-05-18;3229820188744;2021-05-15 12:58:38.424+00;R14 BIO PLAT CUISINE
2022-02-20;3273120027586;2021-07-10 13:49:38.524+00;R14 BIO PLAT CUISINE
2021-12-02;3560070372225;2021-08-20 08:51:13.326+00;R14 BIO PLAT CUISINE
2022-02-01;3760020508593;2021-05-17 08:47:03.353+00;R14 BIO PLAT CUISINE
2022-02-28;3175681204140;2021-05-17 08:50:39.937+00;R14 BIO PLAT CUISINE
2022-02-28;3456300012019;2021-05-24 07:09:51.89+00;R14 BIO PLAT CUISINE
2021-12-28;3175681085428;2021-07-09 07:19:39.799+00;R14 BIO PLAT CUISINE
2021-12-01;3456300012941;2021-05-17 08:53:04.363+00;R14 BIO PLAT CUISINE
2022-01-01;3456300009316;2021-05-17 08:54:54.404+00;R14 BIO PLAT CUISINE
2022-02-28;3175681171442;2021-05-17 08:58:01.137+00;R14 BIO PLAT CUISINE
2022-06-28;3175681085398;2021-05-17 08:59:38.026+00;R14 BIO PLAT CUISINE
2022-02-01;3560071083328;2021-05-17 09:01:22.876+00;R14 BIO PLAT CUISINE
2021-11-12;3560071083335;2021-05-17 09:06:47.493+00;R14 BIO PLAT CUISINE
2022-01-18;3560071083304;2021-05-17 09:08:11.121+00;R14 BIO PLAT CUISINE
2022-02-08;3560071083311;2021-05-17 09:09:45.337+00;R14 BIO PLAT CUISINE
2021-12-01;3560071179601;2021-05-17 09:12:48.217+00;R14 BIO PLAT CUISINE
2021-12-11;3560071180515;2021-05-17 09:39:23.16+00;R14 BIO PLAT CUISINE
2021-12-02;3560071083359;2021-05-17 09:42:36.403+00;R14 BIO PLAT CUISINE
2022-01-05;3560071180607;2021-05-17 09:43:29.569+00;R14 BIO PLAT CUISINE
2021-12-01;3560071179618;2021-05-17 09:46:03.807+00;R14 BIO PLAT CUISINE
2021-12-28;3175681259096;2021-05-17 09:49:11.738+00;R14 BIO PLAT CUISINE
2021-11-28;3175681259089;2021-05-17 09:51:54.95+00;R14 BIO PLAT CUISINE
2022-05-04;3560071081348;2021-05-17 09:53:11.155+00;R14 BIO PLAT CUISINE
2022-02-28;3175681170841;2021-05-17 09:55:00.213+00;R14 BIO PLAT CUISINE
2021-12-28;3175681061460;2021-05-17 09:56:14.472+00;R14 BIO PLAT CUISINE
2022-02-28;3175681117839;2021-05-17 09:57:12.286+00;R14 BIO PLAT CUISINE
2022-09-04;3560071081355;2021-05-17 10:02:34.97+00;R14 BIO PLAT CUISINE
2022-03-28;3175681157774;2021-05-17 10:04:43.32+00;R14 BIO PLAT CUISINE
2022-01-28;3175681170872;2021-05-17 10:06:21.782+00;R14 BIO PLAT CUISINE
2022-03-28;3175681137776;2021-05-17 10:09:35.583+00;R14 BIO PLAT CUISINE
2021-12-29;3175681241503;2021-05-17 10:10:29.056+00;R14 BIO PLAT CUISINE
2022-10-11;3560071081362;2021-05-17 10:13:41.181+00;R14 BIO PLAT CUISINE
2022-03-28;3175681137745;2021-05-17 10:15:26.12+00;R14 BIO PLAT CUISINE
2022-02-28;3175681120556;2021-05-17 10:16:26.676+00;R14 BIO PLAT CUISINE
2021-12-28;3175681177635;2021-05-17 10:17:41.024+00;R14 BIO PLAT CUISINE
2021-11-28;3175681248557;2021-05-17 10:19:53.587+00;R14 BIO PLAT CUISINE
2022-07-11;3379670017074;2021-05-17 10:20:39.313+00;R14 BIO PLAT CUISINE
2022-03-01;3456300014488;2021-05-17 10:29:53.207+00;R14 BIO PLAT CUISINE
2022-03-01;3456300011791;2021-05-17 10:31:21.476+00;R14 BIO PLAT CUISINE
2022-03-01;3456300014518;2021-05-17 10:32:34.61+00;R14 BIO PLAT CUISINE
2022-03-01;3456300014501;2021-05-17 10:33:39.14+00;R14 BIO PLAT CUISINE
2021-11-30;3560070575855;2021-05-24 07:07:40.921+00;R14 BIO PLAT CUISINE
2023-05-01;3347435990504;2021-05-17 11:26:11.91+00;R14 BIO PLAT CUISINE
2023-03-24;3347435990511;2021-05-17 11:26:40.605+00;R14 BIO PLAT CUISINE
2022-08-26;3760091726551;2021-05-17 11:27:34.461+00;R14 BIO PLAT CUISINE
2023-02-08;3760091726568;2021-05-17 11:29:25.485+00;R14 BIO PLAT CUISINE
2022-06-05;3760278861853;2021-05-17 11:30:23.912+00;R14 BIO PLAT CUISINE
2022-12-18;3760091726964;2021-05-17 11:30:43.533+00;R14 BIO PLAT CUISINE
2022-03-13;3770013019289;2021-05-17 11:31:35.139+00;R14 BIO PLAT CUISINE
2022-03-05;3770013019272;2021-05-17 11:34:19.867+00;R14 BIO PLAT CUISINE
2023-05-25;3560070826391;2021-07-17 08:35:53.74+00;R14 BIO PLAT CUISINE
2024-09-30;3560071235024;2021-07-10 13:28:42.129+00;R14 BIO PLAT CUISINE
2024-03-31;3560071235048;2021-07-10 13:29:17.502+00;R14 BIO PLAT CUISINE
2024-03-31;3560071235031;2021-07-10 13:30:03.829+00;R14 BIO PLAT CUISINE
2022-05-02;3229820188751;2021-07-10 13:32:09.608+00;R14 BIO PLAT CUISINE
2022-02-28;3456300007961;2021-07-10 13:33:18.913+00;R14 BIO PLAT CUISINE
2021-12-28;3175681259102;2021-07-10 13:34:23.721+00;R14 BIO PLAT CUISINE
2024-06-30;3560071254810;2021-07-10 13:35:12.58+00;R14 BIO PLAT CUISINE
2023-05-18;3560071006259;2021-07-10 13:35:37.239+00;R14 BIO PLAT CUISINE
2022-12-09;3560071012410;2021-07-10 13:36:09.003+00;R14 BIO PLAT CUISINE
2022-01-16;3760278863420;2021-07-10 13:37:29.031+00;R14 BIO PLAT CUISINE
2022-02-19;3760091728913;2021-07-10 13:39:15.786+00;R14 BIO PLAT CUISINE
2022-08-24;3760091728906;2021-07-10 13:39:31.306+00;R14 BIO PLAT CUISINE
2022-06-30;3760278862492;2021-07-10 13:40:54.115+00;R14 BIO PLAT CUISINE
2022-11-12;3560071012403;2021-07-10 13:43:36.461+00;R14 BIO PLAT CUISINE
2023-03-31;3560071259334;2021-07-10 13:44:21.153+00;R14 BIO PLAT CUISINE
2022-04-23;3273120030906;2021-07-10 13:44:57.588+00;R14 BIO PLAT CUISINE
2022-03-03;3273120027494;2021-07-10 13:46:00.926+00;R14 BIO PLAT CUISINE
2022-05-12;3273120027579;2021-07-10 13:46:46.309+00;R14 BIO PLAT CUISINE
2022-08-10;3273120027319;2021-07-10 13:46:59.588+00;R14 BIO PLAT CUISINE
2022-11-03;3273120031378;2021-07-10 13:47:21.667+00;R14 BIO PLAT CUISINE
2022-04-13;3273120027562;2021-07-10 13:47:43.925+00;R14 BIO PLAT CUISINE
2022-12-01;3273120031040;2021-07-10 13:48:32.422+00;R14 BIO PLAT CUISINE
2022-09-29;3273120031064;2021-07-10 13:48:56.343+00;R14 BIO PLAT CUISINE
2022-09-30;3273120027555;2021-07-10 13:49:15.68+00;R14 BIO PLAT CUISINE
2022-02-28;3175681104143;2021-10-13 11:45:12.836+00;R14 BIO PLAT CUISINE
2022-04-28;3175681272019;2021-07-21 04:16:29.411+00;R14 BIO PLAT CUISINE
2022-04-04;3560071197100;2021-08-09 05:45:15.858+00;R14 BIO PLAT CUISINE
2022-03-28;3175681241510;2021-08-25 10:17:44.592+00;R14 BIO PLAT CUISINE
2021-11-01;3760020503475;2021-10-23 11:13:51.649+00;R14 BIO PLAT CUISINE
2021-11-05;3560071012427;2021-10-23 11:15:43.376+00;R14 BIO PLAT CUISINE
2021-11-05;3229820801490;2021-10-23 11:16:51.277+00;R14 BIO PLAT CUISINE
2021-11-17;3229820801506;2021-10-23 11:18:48.958+00;R14 BIO PLAT CUISINE
2021-11-08;3229820801513;2021-10-23 11:20:09.268+00;R14 BIO PLAT CUISINE
2021-11-08;3229820801483;2021-10-23 11:20:32.49+00;R14 BIO PLAT CUISINE
2022-08-13;3175681225107;2021-10-23 11:22:43.4+00;R14 BIO PLAT CUISINE
2022-03-26;3175681104297;2021-08-06 08:52:49.946+00;R14 BIO PLAT CUISINE
2022-04-02;3175681235021;2021-09-21 09:03:57.034+00;R14 BIO PLAT CUISINE
2022-05-07;3175681262287;2021-08-12 06:53:39.208+00;R14 BIO PLAT CUISINE
2022-05-15;3560071083342;2021-09-22 08:06:09.316+00;R14 BIO PLAT CUISINE
2022-04-06;3379670017043;2021-08-16 07:19:12.646+00;R14 BIO PLAT CUISINE
2021-11-28;3175681190078;2021-08-16 07:20:01.388+00;R14 BIO PLAT CUISINE
2021-12-28;3175681248533;2021-08-16 07:21:13.382+00;R14 BIO PLAT CUISINE
2022-08-31;3760020508913;2021-10-02 09:22:51.546+00;R14 BIO PLAT CUISINE
2022-05-07;3175681256101;2021-09-03 04:21:28.903+00;R14 BIO PLAT CUISINE
2022-01-31;3456300005837;2021-08-17 12:00:53.795+00;R14 BIO PLAT CUISINE
2022-02-28;3478820003193;2021-08-17 12:03:33.304+00;R14 BIO PLAT CUISINE
2022-07-31;3760020509491;2021-09-23 08:23:54.124+00;R14 BIO PLAT CUISINE
2022-01-22;3175681256095;2021-10-15 13:37:25.581+00;R14 BIO PLAT CUISINE
2022-03-31;3456300012958;2021-10-15 13:38:22.934+00;R14 BIO PLAT CUISINE
2021-12-28;3175681248540;2021-09-13 10:03:08.714+00;R14 BIO PLAT CUISINE
2022-02-28;3175681104112;2021-09-13 10:04:10.159+00;R14 BIO PLAT CUISINE
2022-03-28;3175681204171;2021-09-14 09:58:30.783+00;R14 BIO PLAT CUISINE
2022-04-30;3456300011838;2021-09-15 10:32:32.283+00;R14 BIO PLAT CUISINE
2022-02-28;3456300011807;2021-09-16 04:57:38.079+00;R14 BIO PLAT CUISINE
2022-07-02;3175681272002;2021-09-16 04:58:57.646+00;R14 BIO PLAT CUISINE
2021-11-28;3273120030654;2021-10-16 10:49:06.94+00;R14 BIO PLAT CUISINE
2022-02-28;3760020508883;2021-10-16 10:52:59.223+00;R14 BIO PLAT CUISINE
2022-01-31;3456300007930;2021-10-16 10:53:45.933+00;R14 BIO PLAT CUISINE
2022-02-28;3456300007992;2021-10-16 10:54:41.766+00;R14 BIO PLAT CUISINE
2021-11-30;3456300003772;2021-10-16 10:55:20.338+00;R14 BIO PLAT CUISINE
2021-11-30;3700214618011;2021-10-16 10:57:24.315+00;R14 BIO PLAT CUISINE
2022-06-02;3273120029962;2021-10-27 09:02:04.552+00;R14 BIO PLAT CUISINE
2021-11-28;3273120030661;2021-10-09 08:35:40.445+00;R14 BIO PLAT CUISINE
2023-02-01;3609761900016;2021-04-22 11:52:54+00;R14 BIO farine/dessert
2022-10-30;3760192123525;2021-08-16 07:08:36.671+00;R14 BIO farine/dessert
2022-07-09;3608580788782;2021-04-23 11:35:52.193+00;R14 BIO farine/dessert
2022-03-01;3560071276683;2021-04-23 11:38:34.972+00;R14 BIO farine/dessert
2022-05-05;3110770450015;2021-04-23 11:40:46.519+00;R14 BIO farine/dessert
2022-05-31;3501275010154;2021-06-24 11:09:47.37+00;R14 BIO farine/dessert
2022-02-28;3560070504824;2021-08-23 08:06:06.382+00;R14 BIO farine/dessert
2021-09-06;3700019515034;2021-10-23 11:41:20.296+00;R14 BIO farine/dessert
